stn_name,SERONGA POLICE STATION
geo,"22.399999841315843,-18.82000164235471"
1999-02-04T00:00:00,16.91567039
1999-02-05T00:00:00,8.457835197
1999-02-06T00:00:00,6.170003891
1999-02-07T00:00:00,4.113336086
1999-02-08T00:00:00,No data
1999-02-09T00:00:00,No data
1999-02-10T00:00:00,No data
1999-02-11T00:00:00,No data
1999-02-12T00:00:00,No data
1999-02-13T00:00:00,No data
1999-02-14T00:00:00,No data
1999-02-15T00:00:00,5.227798939
1999-02-16T00:00:00,No data
1999-02-17T00:00:00,No data
1999-02-18T00:00:00,No data
1999-02-19T00:00:00,No data
1999-02-20T00:00:00,4.374371052
1999-02-21T00:00:00,5.169699669
1999-02-22T00:00:00,No data
1999-02-23T00:00:00,No data
1999-02-24T00:00:00,No data
1999-02-25T00:00:00,No data
1999-02-26T00:00:00,No data
1999-02-27T00:00:00,No data
1999-02-28T00:00:00,No data
1999-03-01T00:00:00,No data
1999-03-02T00:00:00,No data
1999-03-03T00:00:00,No data
1999-03-04T00:00:00,No data
1999-03-05T00:00:00,No data
1999-03-06T00:00:00,No data
1999-03-07T00:00:00,5.957640648
1999-03-08T00:00:00,No data
1999-03-09T00:00:00,No data
1999-03-10T00:00:00,No data
1999-03-11T00:00:00,No data
1999-03-12T00:00:00,No data
1999-03-13T00:00:00,No data
1999-03-14T00:00:00,No data
1999-03-15T00:00:00,No data
1999-03-16T00:00:00,No data
1999-03-17T00:00:00,No data
1999-03-18T00:00:00,3.270011663
1999-03-19T00:00:00,2.861260176
1999-03-20T00:00:00,2.861260176
1999-03-21T00:00:00,6.092546463
1999-03-22T00:00:00,9.138819695
1999-03-23T00:00:00,6.092546463
1999-03-24T00:00:00,6.092546463
1999-03-25T00:00:00,No data
1999-03-26T00:00:00,6.436535835
1999-03-27T00:00:00,No data
1999-03-28T00:00:00,No data
1999-03-29T00:00:00,No data
1999-03-30T00:00:00,No data
1999-03-31T00:00:00,No data
1999-04-01T00:00:00,No data
1999-04-02T00:00:00,No data
1999-04-03T00:00:00,No data
1999-04-04T00:00:00,No data
1999-04-05T00:00:00,No data
1999-04-06T00:00:00,No data
1999-04-07T00:00:00,No data
1999-04-08T00:00:00,No data
1999-04-09T00:00:00,No data
1999-04-10T00:00:00,No data
1999-04-11T00:00:00,No data
1999-04-12T00:00:00,No data
1999-04-13T00:00:00,No data
1999-04-14T00:00:00,No data
1999-04-15T00:00:00,No data
1999-04-16T00:00:00,No data
1999-04-17T00:00:00,No data
1999-04-18T00:00:00,No data
1999-04-19T00:00:00,No data
1999-04-20T00:00:00,No data
1999-04-21T00:00:00,No data
1999-04-22T00:00:00,No data
1999-04-23T00:00:00,No data
1999-04-24T00:00:00,No data
1999-04-25T00:00:00,No data
1999-04-26T00:00:00,No data
1999-04-27T00:00:00,No data
1999-04-28T00:00:00,No data
1999-04-29T00:00:00,2.785741568
1999-04-30T00:00:00,2.785741568
1999-05-01T00:00:00,No data
1999-05-02T00:00:00,No data
1999-05-03T00:00:00,No data
1999-05-04T00:00:00,No data
1999-05-05T00:00:00,No data
1999-05-06T00:00:00,No data
1999-05-07T00:00:00,No data
1999-05-08T00:00:00,No data
1999-05-09T00:00:00,No data
1999-05-10T00:00:00,No data
1999-05-11T00:00:00,No data
1999-05-12T00:00:00,No data
1999-05-13T00:00:00,No data
1999-05-14T00:00:00,No data
1999-05-15T00:00:00,No data
1999-05-16T00:00:00,No data
1999-05-17T00:00:00,No data
1999-05-18T00:00:00,No data
1999-05-19T00:00:00,No data
1999-05-20T00:00:00,No data
1999-05-21T00:00:00,No data
1999-05-22T00:00:00,No data
1999-05-23T00:00:00,No data
1999-05-24T00:00:00,No data
1999-05-25T00:00:00,No data
1999-05-26T00:00:00,No data
1999-05-27T00:00:00,No data
1999-05-28T00:00:00,No data
1999-05-29T00:00:00,No data
1999-05-30T00:00:00,No data
1999-05-31T00:00:00,No data
1999-06-01T00:00:00,No data
1999-06-02T00:00:00,No data
1999-06-03T00:00:00,No data
1999-06-04T00:00:00,No data
1999-06-05T00:00:00,No data
1999-06-06T00:00:00,No data
1999-06-07T00:00:00,No data
1999-06-08T00:00:00,No data
1999-06-09T00:00:00,No data
1999-06-10T00:00:00,No data
1999-06-11T00:00:00,No data
1999-06-12T00:00:00,No data
1999-06-13T00:00:00,No data
1999-06-14T00:00:00,No data
1999-06-15T00:00:00,No data
1999-06-16T00:00:00,No data
1999-06-17T00:00:00,No data
1999-06-18T00:00:00,No data
1999-06-19T00:00:00,No data
1999-06-20T00:00:00,No data
1999-06-21T00:00:00,No data
1999-06-22T00:00:00,No data
1999-06-23T00:00:00,No data
1999-06-24T00:00:00,No data
1999-06-25T00:00:00,No data
1999-06-26T00:00:00,No data
1999-06-27T00:00:00,No data
1999-06-28T00:00:00,No data
1999-06-29T00:00:00,No data
1999-06-30T00:00:00,No data
1999-07-01T00:00:00,No data
1999-07-02T00:00:00,No data
1999-07-03T00:00:00,No data
1999-07-04T00:00:00,No data
1999-07-05T00:00:00,No data
1999-07-06T00:00:00,No data
1999-07-07T00:00:00,No data
1999-07-08T00:00:00,No data
1999-07-09T00:00:00,No data
1999-07-10T00:00:00,No data
1999-07-11T00:00:00,No data
1999-07-12T00:00:00,No data
1999-07-13T00:00:00,No data
1999-07-14T00:00:00,No data
1999-07-15T00:00:00,No data
1999-07-16T00:00:00,No data
1999-07-17T00:00:00,No data
1999-07-18T00:00:00,No data
1999-07-19T00:00:00,No data
1999-07-20T00:00:00,No data
1999-07-21T00:00:00,No data
1999-07-22T00:00:00,No data
1999-07-23T00:00:00,No data
1999-07-24T00:00:00,No data
1999-07-25T00:00:00,No data
1999-07-26T00:00:00,No data
1999-07-27T00:00:00,No data
1999-07-28T00:00:00,No data
1999-07-29T00:00:00,No data
1999-07-30T00:00:00,No data
1999-07-31T00:00:00,No data
1999-08-01T00:00:00,No data
1999-08-02T00:00:00,No data
1999-08-03T00:00:00,No data
1999-08-04T00:00:00,No data
1999-08-05T00:00:00,No data
1999-08-06T00:00:00,No data
1999-08-07T00:00:00,No data
1999-08-08T00:00:00,No data
1999-08-09T00:00:00,No data
1999-08-10T00:00:00,No data
1999-08-11T00:00:00,No data
1999-08-12T00:00:00,No data
1999-08-13T00:00:00,No data
1999-08-14T00:00:00,No data
1999-08-15T00:00:00,No data
1999-08-16T00:00:00,No data
1999-08-17T00:00:00,No data
1999-08-18T00:00:00,No data
1999-08-19T00:00:00,No data
1999-08-20T00:00:00,No data
1999-08-21T00:00:00,No data
1999-08-22T00:00:00,No data
1999-08-23T00:00:00,No data
1999-08-24T00:00:00,No data
1999-08-25T00:00:00,No data
1999-08-26T00:00:00,No data
1999-08-27T00:00:00,No data
1999-08-28T00:00:00,No data
1999-08-29T00:00:00,No data
1999-08-30T00:00:00,No data
1999-08-31T00:00:00,No data
1999-09-01T00:00:00,No data
1999-09-02T00:00:00,No data
1999-09-03T00:00:00,No data
1999-09-04T00:00:00,No data
1999-09-05T00:00:00,No data
1999-09-06T00:00:00,No data
1999-09-07T00:00:00,No data
1999-09-08T00:00:00,No data
1999-09-09T00:00:00,No data
1999-09-10T00:00:00,No data
1999-09-11T00:00:00,No data
1999-09-12T00:00:00,No data
1999-09-13T00:00:00,No data
1999-09-14T00:00:00,No data
1999-09-15T00:00:00,No data
1999-09-16T00:00:00,No data
1999-09-17T00:00:00,No data
1999-09-18T00:00:00,No data
1999-09-19T00:00:00,No data
1999-09-20T00:00:00,No data
1999-09-21T00:00:00,No data
1999-09-22T00:00:00,No data
1999-09-23T00:00:00,No data
1999-09-24T00:00:00,No data
1999-09-25T00:00:00,3.813935995
1999-09-26T00:00:00,No data
1999-09-27T00:00:00,No data
1999-09-28T00:00:00,No data
1999-09-29T00:00:00,No data
1999-09-30T00:00:00,No data
1999-10-01T00:00:00,No data
1999-10-02T00:00:00,No data
1999-10-03T00:00:00,No data
1999-10-04T00:00:00,No data
1999-10-05T00:00:00,No data
1999-10-06T00:00:00,No data
1999-10-07T00:00:00,No data
1999-10-08T00:00:00,No data
1999-10-09T00:00:00,No data
1999-10-10T00:00:00,No data
1999-10-11T00:00:00,No data
1999-10-12T00:00:00,No data
1999-10-13T00:00:00,No data
1999-10-14T00:00:00,No data
1999-10-15T00:00:00,No data
1999-10-16T00:00:00,No data
1999-10-17T00:00:00,No data
1999-10-18T00:00:00,No data
1999-10-19T00:00:00,No data
1999-10-20T00:00:00,No data
1999-10-21T00:00:00,No data
1999-10-22T00:00:00,18.64966774
1999-10-23T00:00:00,No data
1999-10-24T00:00:00,No data
1999-10-25T00:00:00,No data
1999-10-26T00:00:00,No data
1999-10-27T00:00:00,No data
1999-10-28T00:00:00,No data
1999-10-29T00:00:00,No data
1999-10-30T00:00:00,No data
1999-10-31T00:00:00,No data
1999-11-01T00:00:00,No data
1999-11-02T00:00:00,No data
1999-11-03T00:00:00,No data
1999-11-04T00:00:00,No data
1999-11-05T00:00:00,No data
1999-11-06T00:00:00,No data
1999-11-07T00:00:00,No data
1999-11-08T00:00:00,No data
1999-11-09T00:00:00,No data
1999-11-10T00:00:00,9.020287514
1999-11-11T00:00:00,No data
1999-11-12T00:00:00,No data
1999-11-13T00:00:00,No data
1999-11-14T00:00:00,No data
1999-11-15T00:00:00,No data
1999-11-16T00:00:00,No data
1999-11-17T00:00:00,No data
1999-11-18T00:00:00,2.846973896
1999-11-19T00:00:00,No data
1999-11-20T00:00:00,No data
1999-11-21T00:00:00,No data
1999-11-22T00:00:00,No data
1999-11-23T00:00:00,No data
1999-11-24T00:00:00,No data
1999-11-25T00:00:00,3.395300865
1999-11-26T00:00:00,No data
1999-11-27T00:00:00,9.219748497
1999-11-28T00:00:00,No data
1999-11-29T00:00:00,3.073249102
1999-11-30T00:00:00,9.219748497
1999-12-01T00:00:00,No data
1999-12-02T00:00:00,No data
1999-12-03T00:00:00,No data
1999-12-04T00:00:00,No data
1999-12-05T00:00:00,No data
1999-12-06T00:00:00,No data
1999-12-07T00:00:00,10.52371597
1999-12-08T00:00:00,7.89278698
1999-12-09T00:00:00,No data
1999-12-10T00:00:00,7.89278698
1999-12-11T00:00:00,2.849324465
1999-12-12T00:00:00,2.849324465
1999-12-13T00:00:00,2.849324465
1999-12-14T00:00:00,2.849324465
1999-12-15T00:00:00,No data
1999-12-16T00:00:00,No data
1999-12-17T00:00:00,No data
1999-12-18T00:00:00,No data
1999-12-19T00:00:00,No data
1999-12-20T00:00:00,5.087187767
1999-12-21T00:00:00,10.77005005
1999-12-22T00:00:00,5.385025024
1999-12-23T00:00:00,5.385025024
1999-12-24T00:00:00,No data
1999-12-25T00:00:00,21.5401001
1999-12-26T00:00:00,7.984810829
1999-12-27T00:00:00,2.661603451
1999-12-28T00:00:00,No data
1999-12-29T00:00:00,5.323206902
1999-12-30T00:00:00,No data
1999-12-31T00:00:00,No data
2000-01-01T00:00:00,7.176706791
2000-01-02T00:00:00,No data
2000-01-03T00:00:00,12.30292606
2000-01-04T00:00:00,8.201951027
2000-01-05T00:00:00,14.35341358
2000-01-06T00:00:00,7.662908554
2000-01-07T00:00:00,3.065163612
2000-01-08T00:00:00,5.254566193
2000-01-09T00:00:00,1.751522064
2000-01-10T00:00:00,6.130327225
2000-01-11T00:00:00,22.57025528
2000-01-12T00:00:00,10.31783104
2000-01-13T00:00:00,18.05620384
2000-01-14T00:00:00,27.08430672
2000-01-15T00:00:00,22.57025528
2000-01-16T00:00:00,No data
2000-01-17T00:00:00,No data
2000-01-18T00:00:00,No data
2000-01-19T00:00:00,No data
2000-01-20T00:00:00,7.317329407
2000-01-21T00:00:00,No data
2000-01-22T00:00:00,3.302782059
2000-01-23T00:00:00,No data
2000-01-24T00:00:00,No data
2000-01-25T00:00:00,15.09843254
2000-01-26T00:00:00,4.451935291
2000-01-27T00:00:00,4.451935291
2000-01-28T00:00:00,No data
2000-01-29T00:00:00,No data
2000-01-30T00:00:00,No data
2000-01-31T00:00:00,No data
2000-02-01T00:00:00,No data
2000-02-02T00:00:00,No data
2000-02-03T00:00:00,No data
2000-02-04T00:00:00,No data
2000-02-05T00:00:00,No data
2000-02-06T00:00:00,No data
2000-02-07T00:00:00,4.430690289
2000-02-08T00:00:00,No data
2000-02-09T00:00:00,2.215345144
2000-02-10T00:00:00,4.430690289
2000-02-11T00:00:00,8.615973473
2000-02-12T00:00:00,10.76996708
2000-02-13T00:00:00,2.153993368
2000-02-14T00:00:00,12.92396069
2000-02-15T00:00:00,4.307986736
2000-02-16T00:00:00,9.166895866
2000-02-17T00:00:00,9.166895866
2000-02-18T00:00:00,18.33379173
2000-02-19T00:00:00,No data
2000-02-20T00:00:00,No data
2000-02-21T00:00:00,No data
2000-02-22T00:00:00,7.317512035
2000-02-23T00:00:00,No data
2000-02-24T00:00:00,7.317512035
2000-02-25T00:00:00,14.63502407
2000-02-26T00:00:00,19.68773842
2000-02-27T00:00:00,8.437602997
2000-02-28T00:00:00,14.06267166
2000-02-29T00:00:00,No data
2000-03-01T00:00:00,6.58979702
2000-03-02T00:00:00,6.58979702
2000-03-03T00:00:00,No data
2000-03-04T00:00:00,No data
2000-03-05T00:00:00,No data
2000-03-06T00:00:00,No data
2000-03-07T00:00:00,No data
2000-03-08T00:00:00,No data
2000-03-09T00:00:00,No data
2000-03-10T00:00:00,3.105419636
2000-03-11T00:00:00,No data
2000-03-12T00:00:00,No data
2000-03-13T00:00:00,10.92950535
2000-03-14T00:00:00,No data
2000-03-15T00:00:00,5.464752674
2000-03-16T00:00:00,12.22159958
2000-03-17T00:00:00,3.055399895
2000-03-18T00:00:00,6.110799789
2000-03-19T00:00:00,No data
2000-03-20T00:00:00,3.055399895
2000-03-21T00:00:00,13.16468048
2000-03-22T00:00:00,2.194113255
2000-03-23T00:00:00,No data
2000-03-24T00:00:00,2.194113255
2000-03-25T00:00:00,8.776453018
2000-03-26T00:00:00,No data
2000-03-27T00:00:00,No data
2000-03-28T00:00:00,No data
2000-03-29T00:00:00,No data
2000-03-30T00:00:00,3.455456257
2000-03-31T00:00:00,3.455456257
2000-04-01T00:00:00,11.1759243
2000-04-02T00:00:00,No data
2000-04-03T00:00:00,No data
2000-04-04T00:00:00,No data
2000-04-05T00:00:00,No data
2000-04-06T00:00:00,No data
2000-04-07T00:00:00,No data
2000-04-08T00:00:00,No data
2000-04-09T00:00:00,No data
2000-04-10T00:00:00,No data
2000-04-11T00:00:00,No data
2000-04-12T00:00:00,No data
2000-04-13T00:00:00,No data
2000-04-14T00:00:00,No data
2000-04-15T00:00:00,No data
2000-04-16T00:00:00,No data
2000-04-17T00:00:00,No data
2000-04-18T00:00:00,No data
2000-04-19T00:00:00,No data
2000-04-20T00:00:00,No data
2000-04-21T00:00:00,No data
2000-04-22T00:00:00,No data
2000-04-23T00:00:00,No data
2000-04-24T00:00:00,No data
2000-04-25T00:00:00,No data
2000-04-26T00:00:00,No data
2000-04-27T00:00:00,No data
2000-04-28T00:00:00,No data
2000-04-29T00:00:00,1.06524229
2000-04-30T00:00:00,1.06524229
2000-05-01T00:00:00,No data
2000-05-02T00:00:00,No data
2000-05-03T00:00:00,No data
2000-05-04T00:00:00,No data
2000-05-05T00:00:00,No data
2000-05-06T00:00:00,No data
2000-05-07T00:00:00,No data
2000-05-08T00:00:00,No data
2000-05-09T00:00:00,No data
2000-05-10T00:00:00,No data
2000-05-11T00:00:00,No data
2000-05-12T00:00:00,No data
2000-05-13T00:00:00,No data
2000-05-14T00:00:00,No data
2000-05-15T00:00:00,No data
2000-05-16T00:00:00,No data
2000-05-17T00:00:00,No data
2000-05-18T00:00:00,No data
2000-05-19T00:00:00,No data
2000-05-20T00:00:00,No data
2000-05-21T00:00:00,No data
2000-05-22T00:00:00,No data
2000-05-23T00:00:00,No data
2000-05-24T00:00:00,No data
2000-05-25T00:00:00,No data
2000-05-26T00:00:00,No data
2000-05-27T00:00:00,No data
2000-05-28T00:00:00,No data
2000-05-29T00:00:00,No data
2000-05-30T00:00:00,No data
2000-05-31T00:00:00,No data
2000-06-01T00:00:00,No data
2000-06-02T00:00:00,No data
2000-06-03T00:00:00,No data
2000-06-04T00:00:00,No data
2000-06-05T00:00:00,No data
2000-06-06T00:00:00,No data
2000-06-07T00:00:00,No data
2000-06-08T00:00:00,No data
2000-06-09T00:00:00,No data
2000-06-10T00:00:00,No data
2000-06-11T00:00:00,No data
2000-06-12T00:00:00,No data
2000-06-13T00:00:00,No data
2000-06-14T00:00:00,No data
2000-06-15T00:00:00,No data
2000-06-16T00:00:00,No data
2000-06-17T00:00:00,No data
2000-06-18T00:00:00,No data
2000-06-19T00:00:00,No data
2000-06-20T00:00:00,No data
2000-06-21T00:00:00,No data
2000-06-22T00:00:00,No data
2000-06-23T00:00:00,No data
2000-06-24T00:00:00,No data
2000-06-25T00:00:00,No data
2000-06-26T00:00:00,No data
2000-06-27T00:00:00,No data
2000-06-28T00:00:00,No data
2000-06-29T00:00:00,No data
2000-06-30T00:00:00,No data
2000-07-01T00:00:00,No data
2000-07-02T00:00:00,No data
2000-07-03T00:00:00,No data
2000-07-04T00:00:00,No data
2000-07-05T00:00:00,No data
2000-07-06T00:00:00,No data
2000-07-07T00:00:00,No data
2000-07-08T00:00:00,No data
2000-07-09T00:00:00,No data
2000-07-10T00:00:00,No data
2000-07-11T00:00:00,No data
2000-07-12T00:00:00,No data
2000-07-13T00:00:00,No data
2000-07-14T00:00:00,No data
2000-07-15T00:00:00,No data
2000-07-16T00:00:00,No data
2000-07-17T00:00:00,No data
2000-07-18T00:00:00,No data
2000-07-19T00:00:00,No data
2000-07-20T00:00:00,No data
2000-07-21T00:00:00,No data
2000-07-22T00:00:00,No data
2000-07-23T00:00:00,No data
2000-07-24T00:00:00,No data
2000-07-25T00:00:00,No data
2000-07-26T00:00:00,No data
2000-07-27T00:00:00,No data
2000-07-28T00:00:00,No data
2000-07-29T00:00:00,No data
2000-07-30T00:00:00,No data
2000-07-31T00:00:00,No data
2000-08-01T00:00:00,No data
2000-08-02T00:00:00,No data
2000-08-03T00:00:00,No data
2000-08-04T00:00:00,No data
2000-08-05T00:00:00,No data
2000-08-06T00:00:00,No data
2000-08-07T00:00:00,No data
2000-08-08T00:00:00,No data
2000-08-09T00:00:00,No data
2000-08-10T00:00:00,No data
2000-08-11T00:00:00,No data
2000-08-12T00:00:00,No data
2000-08-13T00:00:00,No data
2000-08-14T00:00:00,No data
2000-08-15T00:00:00,No data
2000-08-16T00:00:00,No data
2000-08-17T00:00:00,No data
2000-08-18T00:00:00,No data
2000-08-19T00:00:00,No data
2000-08-20T00:00:00,No data
2000-08-21T00:00:00,No data
2000-08-22T00:00:00,No data
2000-08-23T00:00:00,No data
2000-08-24T00:00:00,No data
2000-08-25T00:00:00,No data
2000-08-26T00:00:00,No data
2000-08-27T00:00:00,No data
2000-08-28T00:00:00,No data
2000-08-29T00:00:00,No data
2000-08-30T00:00:00,No data
2000-08-31T00:00:00,No data
2000-09-01T00:00:00,No data
2000-09-02T00:00:00,No data
2000-09-03T00:00:00,No data
2000-09-04T00:00:00,0.311729699
2000-09-05T00:00:00,No data
2000-09-06T00:00:00,No data
2000-09-07T00:00:00,No data
2000-09-08T00:00:00,No data
2000-09-09T00:00:00,No data
2000-09-10T00:00:00,No data
2000-09-11T00:00:00,No data
2000-09-12T00:00:00,No data
2000-09-13T00:00:00,No data
2000-09-14T00:00:00,No data
2000-09-15T00:00:00,No data
2000-09-16T00:00:00,No data
2000-09-17T00:00:00,No data
2000-09-18T00:00:00,No data
2000-09-19T00:00:00,No data
2000-09-20T00:00:00,No data
2000-09-21T00:00:00,No data
2000-09-22T00:00:00,No data
2000-09-23T00:00:00,No data
2000-09-24T00:00:00,No data
2000-09-25T00:00:00,No data
2000-09-26T00:00:00,No data
2000-09-27T00:00:00,No data
2000-09-28T00:00:00,No data
2000-09-29T00:00:00,No data
2000-09-30T00:00:00,No data
2000-10-01T00:00:00,No data
2000-10-02T00:00:00,No data
2000-10-03T00:00:00,No data
2000-10-04T00:00:00,No data
2000-10-05T00:00:00,No data
2000-10-06T00:00:00,No data
2000-10-07T00:00:00,No data
2000-10-08T00:00:00,No data
2000-10-09T00:00:00,No data
2000-10-10T00:00:00,No data
2000-10-11T00:00:00,No data
2000-10-12T00:00:00,No data
2000-10-13T00:00:00,No data
2000-10-14T00:00:00,No data
2000-10-15T00:00:00,No data
2000-10-16T00:00:00,No data
2000-10-17T00:00:00,No data
2000-10-18T00:00:00,No data
2000-10-19T00:00:00,No data
2000-10-20T00:00:00,No data
2000-10-21T00:00:00,No data
2000-10-22T00:00:00,No data
2000-10-23T00:00:00,No data
2000-10-24T00:00:00,No data
2000-10-25T00:00:00,No data
2000-10-26T00:00:00,12.27122784
2000-10-27T00:00:00,No data
2000-10-28T00:00:00,No data
2000-10-29T00:00:00,No data
2000-10-30T00:00:00,No data
2000-10-31T00:00:00,No data
2000-11-01T00:00:00,3.385601044
2000-11-02T00:00:00,1.692800522
2000-11-03T00:00:00,No data
2000-11-04T00:00:00,No data
2000-11-05T00:00:00,No data
2000-11-06T00:00:00,No data
2000-11-07T00:00:00,No data
2000-11-08T00:00:00,No data
2000-11-09T00:00:00,No data
2000-11-10T00:00:00,No data
2000-11-11T00:00:00,No data
2000-11-12T00:00:00,No data
2000-11-13T00:00:00,No data
2000-11-14T00:00:00,No data
2000-11-15T00:00:00,No data
2000-11-16T00:00:00,No data
2000-11-17T00:00:00,No data
2000-11-18T00:00:00,No data
2000-11-19T00:00:00,No data
2000-11-20T00:00:00,No data
2000-11-21T00:00:00,No data
2000-11-22T00:00:00,No data
2000-11-23T00:00:00,No data
2000-11-24T00:00:00,No data
2000-11-25T00:00:00,No data
2000-11-26T00:00:00,No data
2000-11-27T00:00:00,7.503155708
2000-11-28T00:00:00,No data
2000-11-29T00:00:00,No data
2000-11-30T00:00:00,7.503155708
2000-12-01T00:00:00,3.021443367
2000-12-02T00:00:00,No data
2000-12-03T00:00:00,No data
2000-12-04T00:00:00,No data
2000-12-05T00:00:00,No data
2000-12-06T00:00:00,No data
2000-12-07T00:00:00,No data
2000-12-08T00:00:00,2.258078337
2000-12-09T00:00:00,2.258078337
2000-12-10T00:00:00,7.741983414
2000-12-11T00:00:00,3.275326967
2000-12-12T00:00:00,6.550653934
2000-12-13T00:00:00,3.275326967
2000-12-14T00:00:00,No data
2000-12-15T00:00:00,No data
2000-12-16T00:00:00,2.867780447
2000-12-17T00:00:00,2.867780447
2000-12-18T00:00:00,4.301671028
2000-12-19T00:00:00,No data
2000-12-20T00:00:00,2.867780447
2000-12-21T00:00:00,14.11715412
2000-12-22T00:00:00,5.646861076
2000-12-23T00:00:00,No data
2000-12-24T00:00:00,No data
2000-12-25T00:00:00,2.823430538
2000-12-26T00:00:00,6.33133173
2000-12-27T00:00:00,12.66266346
2000-12-28T00:00:00,No data
2000-12-29T00:00:00,No data
2000-12-30T00:00:00,No data
2000-12-31T00:00:00,12.66266346
2001-01-01T00:00:00,5.415017605
2001-01-02T00:00:00,No data
2001-01-03T00:00:00,No data
2001-01-04T00:00:00,No data
2001-01-05T00:00:00,No data
2001-01-06T00:00:00,No data
2001-01-07T00:00:00,No data
2001-01-08T00:00:00,No data
2001-01-09T00:00:00,No data
2001-01-10T00:00:00,No data
2001-01-11T00:00:00,2.304274321
2001-01-12T00:00:00,No data
2001-01-13T00:00:00,No data
2001-01-14T00:00:00,4.608548641
2001-01-15T00:00:00,No data
2001-01-16T00:00:00,No data
2001-01-17T00:00:00,No data
2001-01-18T00:00:00,No data
2001-01-19T00:00:00,No data
2001-01-20T00:00:00,No data
2001-01-21T00:00:00,No data
2001-01-22T00:00:00,2.870905399
2001-01-23T00:00:00,5.741810799
2001-01-24T00:00:00,No data
2001-01-25T00:00:00,No data
2001-01-26T00:00:00,No data
2001-01-27T00:00:00,No data
2001-01-28T00:00:00,No data
2001-01-29T00:00:00,No data
2001-01-30T00:00:00,No data
2001-01-31T00:00:00,No data
2001-02-01T00:00:00,9.719152451
2001-02-02T00:00:00,No data
2001-02-03T00:00:00,4.859576225
2001-02-04T00:00:00,9.719152451
2001-02-05T00:00:00,No data
2001-02-06T00:00:00,No data
2001-02-07T00:00:00,5.761344433
2001-02-08T00:00:00,5.761344433
2001-02-09T00:00:00,5.761344433
2001-02-10T00:00:00,5.761344433
2001-02-11T00:00:00,20.37434578
2001-02-12T00:00:00,8.149738312
2001-02-13T00:00:00,No data
2001-02-14T00:00:00,8.149738312
2001-02-15T00:00:00,12.22460938
2001-02-16T00:00:00,No data
2001-02-17T00:00:00,No data
2001-02-18T00:00:00,29.62726593
2001-02-19T00:00:00,No data
2001-02-20T00:00:00,No data
2001-02-21T00:00:00,3.019635201
2001-02-22T00:00:00,3.019635201
2001-02-23T00:00:00,3.019635201
2001-02-24T00:00:00,9.058905602
2001-02-25T00:00:00,15.09817505
2001-02-26T00:00:00,5.422586441
2001-02-27T00:00:00,5.422586441
2001-02-28T00:00:00,16.26775932
2001-03-01T00:00:00,No data
2001-03-02T00:00:00,No data
2001-03-03T00:00:00,No data
2001-03-04T00:00:00,No data
2001-03-05T00:00:00,No data
2001-03-06T00:00:00,3.312719584
2001-03-07T00:00:00,6.625439167
2001-03-08T00:00:00,No data
2001-03-09T00:00:00,13.25087833
2001-03-10T00:00:00,No data
2001-03-11T00:00:00,No data
2001-03-12T00:00:00,No data
2001-03-13T00:00:00,12.22507668
2001-03-14T00:00:00,No data
2001-03-15T00:00:00,No data
2001-03-16T00:00:00,No data
2001-03-17T00:00:00,No data
2001-03-18T00:00:00,No data
2001-03-19T00:00:00,No data
2001-03-20T00:00:00,No data
2001-03-21T00:00:00,5.852327347
2001-03-22T00:00:00,2.926163673
2001-03-23T00:00:00,2.926163673
2001-03-24T00:00:00,2.926163673
2001-03-25T00:00:00,No data
2001-03-26T00:00:00,No data
2001-03-27T00:00:00,No data
2001-03-28T00:00:00,No data
2001-03-29T00:00:00,No data
2001-03-30T00:00:00,No data
2001-03-31T00:00:00,No data
2001-04-01T00:00:00,No data
2001-04-02T00:00:00,3.943354368
2001-04-03T00:00:00,3.943354368
2001-04-04T00:00:00,3.943354368
2001-04-05T00:00:00,3.943354368
2001-04-06T00:00:00,No data
2001-04-07T00:00:00,4.520963192
2001-04-08T00:00:00,7.911685944
2001-04-09T00:00:00,No data
2001-04-10T00:00:00,No data
2001-04-11T00:00:00,No data
2001-04-12T00:00:00,No data
2001-04-13T00:00:00,No data
2001-04-14T00:00:00,No data
2001-04-15T00:00:00,No data
2001-04-16T00:00:00,No data
2001-04-17T00:00:00,No data
2001-04-18T00:00:00,No data
2001-04-19T00:00:00,No data
2001-04-20T00:00:00,11.04862595
2001-04-21T00:00:00,No data
2001-04-22T00:00:00,No data
2001-04-23T00:00:00,No data
2001-04-24T00:00:00,No data
2001-04-25T00:00:00,No data
2001-04-26T00:00:00,6.879444122
2001-04-27T00:00:00,No data
2001-04-28T00:00:00,No data
2001-04-29T00:00:00,No data
2001-04-30T00:00:00,No data
2001-05-01T00:00:00,No data
2001-05-02T00:00:00,No data
2001-05-03T00:00:00,No data
2001-05-04T00:00:00,No data
2001-05-05T00:00:00,No data
2001-05-06T00:00:00,No data
2001-05-07T00:00:00,No data
2001-05-08T00:00:00,No data
2001-05-09T00:00:00,No data
2001-05-10T00:00:00,No data
2001-05-11T00:00:00,No data
2001-05-12T00:00:00,No data
2001-05-13T00:00:00,No data
2001-05-14T00:00:00,No data
2001-05-15T00:00:00,No data
2001-05-16T00:00:00,No data
2001-05-17T00:00:00,No data
2001-05-18T00:00:00,No data
2001-05-19T00:00:00,No data
2001-05-20T00:00:00,No data
2001-05-21T00:00:00,No data
2001-05-22T00:00:00,No data
2001-05-23T00:00:00,No data
2001-05-24T00:00:00,No data
2001-05-25T00:00:00,No data
