months,princeston_precip
1983-11,26.096312
1983-12,82.26434
1984-01,51.12459
1984-02,9.264548
1984-03,64.356766
1984-04,2.3360655
1984-05,0.97827864
1984-06,0.0
1984-07,0.0
1984-08,0.0
1984-09,3.1967213
1984-10,55.368034
1984-11,27.04918
1984-12,13.422745
1985-01,59.941803
1985-02,30.771309
1985-03,27.645905
1985-04,0.0
1985-05,0.9020492
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,3.4487703
1985-10,20.89959
1985-11,5.2499995
1985-12,42.90451
1986-01,32.149796
1986-02,27.655739
1986-03,31.33033
1986-04,30.596312
1986-05,0.0
1986-06,0.0
1986-07,0.0
1986-08,0.0
1986-09,15.061476
1986-10,65.716194
1986-11,59.397537
1986-12,78.09078
1987-01,57.807373
1987-02,7.223771
1987-03,70.702866
1987-04,3.4979508
1987-05,0.0
1987-06,0.0
1987-07,0.0
1987-08,0.0
1987-09,14.913935
1987-10,5.7235656
1987-11,77.6373
1987-12,106.962715
1988-01,45.725
1988-02,195.33401
1988-03,42.701233
1988-04,37.235657
1988-05,0.2858607
1988-06,0.0
1988-07,0.0
1988-08,0.0
1988-09,43.72746
1988-10,74.75574
1988-11,24.67008
1988-12,43.33012
1989-01,56.83545
1989-02,103.62295
1989-03,4.0274596
1989-04,80.89549
1989-05,14.413728
1989-06,0.0
1989-07,0.0
1989-08,0.0
1989-09,0.11065574
1989-10,15.150616
1989-11,97.21722
1989-12,59.141396
1990-01,56.956146
1990-02,59.838524
1990-03,38.857994
1990-04,31.346312
1990-05,15.982788
1990-06,0.0
1990-07,0.0
1990-08,0.0
1990-09,0.75614756
1990-10,23.8916
1990-11,9.719262
1990-12,25.33996
1991-01,162.7246
1991-02,69.02459
1991-03,73.97439
1991-04,0.012295082
1991-05,0.0
1991-06,0.0
1991-07,0.0
1991-08,0.0
1991-09,1.8442624
1991-10,45.718647
1991-11,33.5041
1991-12,60.31025
1992-01,21.776228
1992-02,22.142214
1992-03,4.9485655
1992-04,24.319672
1992-05,0.0
1992-06,0.0
1992-07,0.0
1992-08,0.0
1992-09,0.0
1992-10,12.08873
1992-11,95.55738
1992-12,45.731354
1993-01,9.331762
1993-02,53.027874
1993-03,14.324794
1993-04,8.6495905
1993-05,0.1715164
1993-06,0.0
1993-07,0.0
1993-08,0.0
1993-09,0.0
1993-10,68.89242
1993-11,62.348366
1993-12,59.89098
1994-01,149.63852
1994-02,92.216385
1994-03,21.49672
1994-04,2.1331968
1994-05,0.0
1994-06,0.0
1994-07,0.0
1994-08,0.0
1994-09,0.0
1994-10,1.4737706
1994-11,6.7315574
1994-12,68.727264
1995-01,54.427864
1995-02,11.527049
1995-03,100.394264
1995-04,11.477459
1995-05,6.8415976
1995-06,0.0
1995-07,0.0
1995-08,0.0
1995-09,0.23975413
1995-10,16.255941
1995-11,93.80533
1995-12,116.24365
1996-01,133.09038
1996-02,105.71333
1996-03,14.553484
1996-04,49.46311
1996-05,30.936474
1996-06,0.0
1996-07,0.0
1996-08,0.0
1996-09,3.688525
1996-10,14.280329
1996-11,132.87296
1996-12,70.44241
1997-01,129.40594
1997-02,33.98443
1997-03,180.63217
1997-04,68.34221
1997-05,43.69857
1997-06,0.0
1997-07,0.0
1997-08,0.0
1997-09,87.571724
1997-10,12.501641
1997-11,101.53278
1997-12,79.10082
1998-01,130.63832
1998-02,53.022133
1998-03,60.894672
1998-04,5.446721
1998-05,0.21598361
1998-06,0.0
