months,princeston_precip
1998-05,0.0
1998-06,0.0
1998-07,0.0
1998-08,0.0
1998-09,4.868852
1998-10,5.4313526
1998-11,54.97746
1998-12,46.487297
1999-01,184.36105
1999-02,63.66557
1999-03,78.0336
1999-04,0.14754099
1999-05,0.0
1999-06,0.0
1999-07,0.0
1999-08,0.0
1999-09,0.11065573
1999-10,3.182582
1999-11,35.342213
1999-12,77.39201
2000-01,156.26413
2000-02,164.26599
2000-03,90.00799
2000-04,17.311476
2000-05,0.0
2000-06,0.0
2000-07,0.0
2000-08,0.0
2000-09,4.905738
2000-10,2.4012296
2000-11,7.9795084
2000-12,63.810448
2001-01,90.014336
2001-02,163.38689
2001-03,80.60635
2001-04,28.377048
2001-05,0.0
2001-06,0.0
2001-07,0.0
2001-08,0.0
2001-09,4.4016395
2001-10,8.760041
2001-11,58.80738
2001-12,39.912502
2002-01,109.56086
2002-02,87.01803
2002-03,31.44467
2002-04,38.24385
2002-05,0.0
2002-06,0.0
2002-07,0.0
2002-08,0.0
2002-09,0.0
2002-10,16.103483
2002-11,57.497948
2002-12,81.11455
2003-01,103.075005
2003-02,93.346725
2003-03,75.23218
2003-04,19.500002
2003-05,0.0
2003-06,0.0
2003-07,0.0
2003-08,0.0
2003-09,2.2684426
2003-10,23.478691
2003-11,42.731556
2003-12,78.89119
2004-01,130.56844
2004-02,107.965576
2004-03,125.38483
2004-04,25.610655
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,21.553892
2004-11,16.340164
2004-12,89.09959
2005-01,127.37315
2005-02,52.614754
2005-03,60.418236
2005-04,20.545082
2005-05,0.0
2005-06,0.0
2005-07,0.0
2005-08,0.0
2005-09,0.0
2005-10,2.9157786
2005-11,50.495903
2005-12,102.115776
2006-01,231.90924
2006-02,132.97131
2006-03,85.18013
2006-04,56.286884
2006-05,0.0
2006-06,0.0
2006-07,0.0
2006-08,0.0
2006-09,0.0
2006-10,16.40205
2006-11,52.057373
2006-12,76.30573
2007-01,126.458405
2007-02,96.35328
2007-03,56.803688
2007-04,39.54713
2007-05,0.0
2007-06,0.0
2007-07,0.0
2007-08,0.0
2007-09,0.5778689
2007-10,9.293648
2007-11,29.944674
2007-12,65.7543
2008-01,186.57172
2008-02,83.0125
2008-03,111.96844
2008-04,40.149593
2008-05,0.0
2008-06,0.0
2008-07,0.0
2008-08,0.0
2008-09,0.0
2008-10,6.187295
2008-11,59.182377
2008-12,91.570694
2009-01,143.18443
2009-02,113.89345
2009-03,120.232994
2009-04,12.178279
2009-05,4.2942624
2009-06,0.0
2009-07,0.0
2009-08,0.0
2009-09,2.489754
2009-10,27.620491
2009-11,47.120903
2009-12,125.632576
2010-01,217.71147
2010-02,193.84836
2010-03,69.54673
2010-04,65.38525
2010-05,0.0
2010-06,0.0
2010-07,0.0
2010-08,0.0
2010-09,0.0
2010-10,15.582582
2010-11,48.891396
2010-12,93.38115
2011-01,195.90347
2011-02,63.109013
2011-03,167.21579
2011-04,29.741806
2011-05,0.0
2011-06,0.0
2011-07,0.0
2011-08,0.0
2011-09,3.7499998
2011-10,13.1495905
2011-11,43.844265
2011-12,98.107376
2012-01,129.1455
2012-02,129.15695
2012-03,68.22541
2012-04,0.0
2012-05,0.0
2012-06,0.0
2012-07,0.0
2012-08,0.0
2012-09,2.9262292
2012-10,18.587297
2012-11,45.54098
2012-12,100.71188
2013-01,104.21209
2013-02,97.22541
2013-03,58.442627
2013-04,24.258198
2013-05,0.0
2013-06,0.0
2013-07,0.0
2013-08,0.0
2013-09,0.0
2013-10,7.2545085
2013-11,46.327873
2013-12,156.02908
2014-01,130.21906
2014-02,143.03523
2014-03,40.51598
2014-04,42.627052
2014-05,0.0
2014-06,0.0
2014-07,0.0
2014-08,0.0
2014-09,1.2295082
2014-10,14.591598
2014-11,71.01025
