months,princeston_precip
1986-08,0.0
1986-09,2.7295082
1986-10,68.67008
1986-11,93.07377
1986-12,53.506756
1987-01,41.208405
1987-02,32.297543
1987-03,42.78381
1987-04,1.7827867
1987-05,0.019057378
1987-06,0.0
1987-07,0.0
1987-08,0.0
1987-09,2.2438524
1987-10,9.388935
1987-11,26.465162
1987-12,231.1088
1988-01,89.15675
1988-02,183.41907
1988-03,151.90637
1988-04,27.46721
1988-05,0.057172127
1988-06,0.0
1988-07,0.0
1988-08,1.6135244
1988-09,15.172132
1988-10,56.015987
1988-11,12.577868
1988-12,70.09303
1989-01,72.05595
1989-02,67.00492
1989-03,26.254713
1989-04,45.424183
1989-05,0.0
1989-06,0.20286883
1989-07,0.0
1989-08,0.0
1989-09,0.0
1989-10,13.854713
1989-11,62.760246
1989-12,25.28914
1990-01,76.76947
1990-02,33.376232
1990-03,48.240578
1990-04,16.24795
1990-05,2.2106557
1990-06,0.0
1990-07,0.0
1990-08,0.0
1990-09,0.018442623
1990-10,1.1688524
1990-11,28.592215
1990-12,115.030334
1991-01,130.32706
1991-02,74.079506
1991-03,76.648766
1991-04,0.0
1991-05,0.0
1991-06,0.0
1991-07,0.0
1991-08,0.0
1991-09,0.0
1991-10,10.195697
1991-11,35.40369
1991-12,53.20819
1992-01,71.03955
1992-02,11.4038925
1992-03,62.36209
1992-04,2.889344
1992-05,0.0
1992-06,0.0
1992-07,0.0
1992-08,0.0
1992-09,0.0
1992-10,34.474796
1992-11,20.379099
1992-12,126.85226
1993-01,59.89734
1993-02,26.818031
1993-03,0.0
1993-04,23.514345
1993-05,0.0
1993-06,0.0
1993-07,0.0
1993-08,0.0
1993-09,1.9364753
1993-10,8.181968
1993-11,84.63934
1993-12,98.27254
1994-01,153.342
1994-02,98.06312
1994-03,2.9094265
1994-04,0.0
1994-05,0.7686476
1994-06,0.0
1994-07,0.0
1994-08,0.0
1994-09,0.0
1994-10,16.516394
1994-11,40.26639
1994-12,47.332172
1995-01,82.48033
1995-02,76.644264
1995-03,92.05983
1995-04,3.4487708
1995-05,19.55922
1995-06,0.0
1995-07,0.0
1995-08,0.0
1995-09,0.52868855
1995-10,1.6135247
1995-11,118.48156
1995-12,76.66783
1996-01,217.10164
1996-02,90.54181
1996-03,9.846312
1996-04,0.76229507
1996-05,3.8432379
1996-06,0.0
1996-07,0.0
1996-08,0.0
1996-09,3.1413934
1996-10,10.17664
1996-11,85.43238
1996-12,73.49795
1997-01,51.245285
1997-02,17.528688
1997-03,101.60758
1997-04,11.870901
1997-05,1.8612705
1997-06,0.0
1997-07,0.0
1997-08,0.0
1997-09,25.15574
1997-10,10.646723
1997-11,68.55122
1997-12,65.125404
1998-01,129.86967
1998-02,27.65
1998-03,33.81414
1998-04,3.0676231
1998-05,0.05717213
1998-06,0.0
1998-07,0.0
1998-08,0.0
1998-09,6.9098363
1998-10,11.351843
1998-11,91.73975
1998-12,116.14836
1999-01,83.649185
1999-02,41.340164
1999-03,30.548975
1999-04,6.430328
1999-05,6.6637297
1999-06,0.0
1999-07,0.0
1999-08,0.0
1999-09,1.4262296
1999-10,42.726635
1999-11,59.262295
1999-12,76.267624
2000-01,149.2002
2000-02,55.563522
2000-03,133.86537
2000-04,17.231556
2000-05,10.627664
2000-06,3.4118853
2000-07,0.0
2000-08,0.0
2000-09,1.0881147
2000-10,5.367828
2000-11,89.01025
2000-12,52.128277
2001-01,44.3084
2001-02,142.97787
2001-03,60.697742
2001-04,26.336063
2001-05,5.228074
2001-06,0.0
2001-07,0.0
2001-08,0.0
2001-09,57.885242
2001-10,31.660656
2001-11,89.69263
2001-12,102.312706
2002-01,29.96455
2002-02,13.529509
2002-03,21.782581
2002-04,37.46926
2002-05,7.7309422
2002-06,1.8811476
2002-07,0.0
2002-08,0.0
2002-09,24.467213
2002-10,26.851843
2002-11,11.932377
2002-12,91.50717
2003-01,43.787502
2003-02,51.633606
2003-03,41.33545
2003-04,2.1639345
2003-05,0.38114756
2003-06,2.9262292
2003-07,0.0
2003-08,0.0
2003-09,9.049181
2003-10,42.917213
2003-11,55.3709
2003-12,52.001232
2004-01,81.70533
2004-02,69.813934
2004-03,89.55061
2004-04,11.864755
2004-05,0.22868851
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,29.494465
2004-11,16.358608
2004-12,74.9336
2005-01,94.79775
2005-02,23.369673
2005-03,50.781555
2005-04,9.184424
2005-05,1.5500001
2005-06,0.0
2005-07,0.0
2005-08,0.0
2005-09,2.1024592
2005-10,1.4674181
2005-11,67.19877
2005-12,103.72931
2006-01,107.91557
2006-02,92.70409
2006-03,80.390366
2006-04,54.928276
2006-05,1.1434426
2006-06,0.0
2006-07,0.0
2006-08,0.0
2006-09,1.2110656
2006-10,3.2778685
2006-11,53.065575
2006-12,37.365166
2007-01,15.576229
2007-02,12.92131
2007-03,42.097744
2007-04,35.581966
2007-05,2.8077872
2007-06,5.2930326
2007-07,0.0
2007-08,0.0
2007-09,31.008194
2007-10,18.625412
2007-11,58.622948
2007-12,123.79673
2008-01,122.74856
2008-02,25.58299
2008-03,24.698359
2008-04,38.79098
2008-05,5.8125
2008-06,0.0
2008-07,0.0
2008-08,0.0
2008-09,0.37500003
2008-10,4.7008195
2008-11,68.72951
2008-12,56.28279
2009-01,99.25717
2009-02,55.093445
2009-03,29.354712
2009-04,0.762295
2009-05,24.399794
2009-06,3.3688526
2009-07,0.0
2009-08,0.0
2009-09,20.612703
2009-10,27.271107
2009-11,72.67008
2009-12,72.850006
2010-01,97.20532
2010-02,43.204918
2010-03,56.54959
2010-04,38.415985
2010-05,6.441394
2010-06,0.0
2010-07,0.0
2010-08,0.0
2010-09,0.122950815
2010-10,4.6690574
2010-11,44.89549
2010-12,89.75389
2011-01,119.52786
2011-02,30.47869
2011-03,48.132584
2011-04,52.40164
2011-05,8.836271
2011-06,0.0
2011-07,0.0
2011-08,0.0
2011-09,0.049180333
2011-10,42.771103
2011-11,45.02459
2011-12,93.54631
2012-01,20.918646
2012-02,37.076023
2012-03,49.91127
2012-04,25.819672
2012-05,0.0
2012-06,0.0
2012-07,0.0
2012-08,0.0
2012-09,2.6680331
2012-10,20.092827
2012-11,20.834017
2012-12,71.630325
2013-01,148.90164
2013-02,36.072952
2013-03,19.724384
2013-04,13.795082
2013-05,0.0
2013-06,0.0
2013-07,0.0
2013-08,0.0
2013-09,4.5922127
2013-10,18.174387
2013-11,61.100414
2013-12,97.745285
2014-01,193.43239
2014-02,68.96722
2014-03,39.232784
2014-04,10.893441
2014-05,0.12704918
2014-06,0.0
2014-07,0.0
2014-08,0.0
2014-09,0.19672132
2014-10,4.7834015
2014-11,11.446721
2014-12,88.14673
2015-01,26.045084
2015-02,42.20656
2015-03,78.82767
2015-04,29.04713
2015-05,0.0
2015-06,0.0
2015-07,0.0
2015-08,0.0
2015-09,29.889347
2015-10,2.0200818
2015-11,32.926228
2015-12,40.40799
2016-01,44.56594
2016-02,41.975906
2016-03,205.29785
2016-04,4.633812
2016-05,1.5614517
2016-06,2.0207894
2016-07,0.0
2016-08,0.0
2016-09,3.3867776
2016-10,7.3428664
2016-11,26.301508
2016-12,99.28839
