months,princeston_precip
1988-12,48.67889
1989-01,76.725
1989-02,113.90492
1989-03,8.96332
1989-04,44.563526
1989-05,0.0
1989-06,0.0
1989-07,0.0
1989-08,0.0
1989-09,0.0
1989-10,17.46291
1989-11,81.83606
1989-12,34.51291
1990-01,80.72069
1990-02,48.586884
1990-03,39.931557
1990-04,12.860657
1990-05,0.5717213
1990-06,0.0
1990-07,0.0
1990-08,0.0
1990-09,0.0
1990-10,2.3059425
1990-11,17.612703
1990-12,108.65246
1991-01,115.4496
1991-02,78.084435
1991-03,109.167
1991-04,0.0
1991-05,0.0
1991-06,0.0
1991-07,0.0
1991-08,0.0
1991-09,0.0
1991-10,3.7479508
1991-11,34.733604
1991-12,59.357376
1992-01,32.740574
1992-02,9.526025
1992-03,29.805738
1992-04,14.520492
1992-05,0.0
1992-06,0.0
1992-07,0.0
1992-08,0.0
1992-09,0.0
1992-10,33.795082
1992-11,38.97541
1992-12,96.125404
1993-01,58.429916
1993-02,33.135246
1993-03,6.4032784
1993-04,20.004097
1993-05,0.0
1993-06,0.0
1993-07,0.0
1993-08,0.0
1993-09,1.6413934
1993-10,2.5854506
1993-11,74.78484
1993-12,35.973976
1994-01,98.342415
1994-02,108.06394
1994-03,0.6733607
1994-04,0.11065573
1994-05,0.23504098
1994-06,0.0
1994-07,0.0
1994-08,0.0
1994-09,0.0
1994-10,6.149181
1994-11,38.07172
1994-12,41.93894
1995-01,112.222534
1995-02,70.55656
1995-03,61.587086
1995-04,6.418033
1995-05,29.901024
1995-06,0.0
1995-07,0.0
1995-08,0.0
1995-09,0.6331968
1995-10,1.0989754
1995-11,159.61476
1995-12,101.63299
1996-01,163.72194
1996-02,95.30184
1996-03,13.060657
1996-04,5.6311474
1996-05,3.875
1996-06,0.0
1996-07,0.0
1996-08,0.0
1996-09,0.74385256
1996-10,17.66619
1996-11,107.59425
1996-12,51.56926
1997-01,71.10943
1997-02,30.054098
1997-03,82.493034
1997-04,13.088114
1997-05,4.1036882
1997-06,0.0
1997-07,0.0
1997-08,0.0
1997-09,14.188524
1997-10,13.0288925
1997-11,113.07172
1997-12,77.02357
1998-01,169.51538
1998-02,46.93442
1998-03,39.137497
1998-04,5.772541
1998-05,0.0
1998-06,0.0
1998-07,0.0
1998-08,0.0
1998-09,5.8278685
1998-10,13.09877
1998-11,108.63934
1998-12,149.12398
1999-01,81.908615
1999-02,54.731964
1999-03,28.840166
1999-04,5.15164
1999-05,5.76168
1999-06,0.0
1999-07,0.0
1999-08,0.0
1999-09,4.346311
1999-10,41.462498
1999-11,81.2582
1999-12,81.432175
2000-01,153.69138
2000-02,93.36454
2000-03,115.58299
2000-04,17.821722
2000-05,13.016188
2000-06,0.0
2000-07,0.0
2000-08,0.0
2000-09,0.8299181
2000-10,9.801845
2000-11,113.286896
2000-12,70.27725
2001-01,55.11393
2001-02,195.97704
2001-03,56.962498
2001-04,28.69672
2001-05,4.764344
2001-06,0.0
2001-07,0.0
2001-08,0.0
2001-09,35.80328
2001-10,29.519878
2001-11,83.37295
2001-12,116.71373
2002-01,51.080124
2002-02,24.918852
2002-03,20.61373
2002-04,47.569668
2002-05,7.140164
2002-06,0.0
2002-07,0.0
2002-08,0.0
2002-09,20.07172
2002-10,37.981354
2002-11,19.290983
2002-12,99.39057
2003-01,51.651844
2003-02,61.186886
2003-03,49.295082
2003-04,7.782787
2003-05,0.27315575
2003-06,4.14959
2003-07,0.0
2003-08,0.0
2003-09,4.9426236
2003-10,56.098564
2003-11,50.45287
2003-12,56.32726
2004-01,110.945694
2004-02,106.38484
2004-03,73.339134
2004-04,23.391394
2004-05,0.20327869
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,28.223976
2004-11,29.243853
2004-12,85.605736
2005-01,101.49324
2005-02,30.639343
2005-03,48.583603
2005-04,10.057377
2005-05,1.2514346
2005-06,0.0
2005-07,0.0
2005-08,0.0
2005-09,0.0
2005-10,1.6961066
2005-11,76.14959
2005-12,117.139336
2006-01,111.30779
2006-02,105.34426
2006-03,66.70082
2006-04,67.50614
2006-05,1.1243852
2006-06,0.0
2006-07,0.0
2006-08,0.0
2006-09,0.68237704
2006-10,2.769672
2006-11,64.32787
2006-12,28.478073
2007-01,29.354713
2007-02,20.977049
2007-03,39.08033
2007-04,30.85451
2007-05,2.1090162
2007-06,0.0
2007-07,0.0
2007-08,0.0
2007-09,14.34836
2007-10,25.93709
2007-11,44.815575
2007-12,136.43176
2008-01,153.2912
2008-02,35.93504
2008-03,18.06004
2008-04,36.633198
2008-05,5.1963115
2008-06,0.0
2008-07,0.0
2008-08,0.0
2008-09,0.0
2008-10,4.846926
2008-11,73.665985
2008-12,55.780937
2009-01,113.03566
2009-02,58.995083
2009-03,32.42295
2009-04,0.897541
2009-05,21.242622
2009-06,0.0
2009-07,0.0
2009-08,0.0
2009-09,14.065574
2009-10,31.241394
2009-11,74.28073
2009-12,82.34693
2010-01,115.030334
2010-02,51.64508
2010-03,54.955124
2010-04,50.48361
2010-05,7.7817626
2010-06,0.0
2010-07,0.0
2010-08,0.0
2010-09,0.0
2010-10,8.518648
2010-11,73.93647
